transaction_id,account_id,branch_id,date_id,transaction_type,payment_mode,amount
901981,5088,7,211,Credit,Salary,158032
901982,5013,10,151,Credit,NEFT,8160
901983,5005,4,54,Debit,Salary,159744
901984,5096,6,157,Credit,IMPS,100631
901985,5023,10,251,Debit,ATM,44875
901986,5098,8,155,Credit,NEFT,66599
901987,5099,10,263,Debit,NEFT,41549
901988,5012,6,30,Debit,UPI,195236
901989,5048,2,310,Credit,Salary,49614
901990,5085,10,344,Debit,IMPS,28234
901991,5060,8,295,Debit,Salary,65235
901992,5023,2,255,Debit,IMPS,183727
901993,5023,7,228,Debit,Salary,27792
901994,5003,6,325,Credit,UPI,133638
901995,5092,10,232,Credit,IMPS,10244
901996,5022,10,363,Credit,Card,72545
901997,5092,4,120,Debit,IMPS,157291
901998,5064,5,178,Debit,ATM,158537
901999,5066,9,159,Credit,Salary,24994
902000,5026,4,63,Credit,UPI,4160
902001,5055,8,348,Debit,UPI,26671
902002,5050,1,270,Credit,IMPS,142501
902003,5046,2,60,Debit,Cash,197421
902004,5075,9,93,Debit,Card,23469
902005,5011,6,14,Credit,ATM,160062
902006,5069,6,298,Credit,Card,127493
902007,5072,5,236,Debit,Salary,38027
902008,5071,9,101,Credit,Cash,41064
902009,5003,6,266,Credit,ATM,195390
902010,5020,2,350,Credit,IMPS,6565
902011,5069,10,306,Credit,IMPS,150152
902012,5053,5,101,Credit,NEFT,166104
902013,5093,1,320,Credit,Salary,106425
902014,5017,5,14,Credit,ATM,61155
902015,5005,5,360,Credit,UPI,146353
902016,5070,6,326,Credit,UPI,75795
902017,5074,9,89,Debit,Card,102246
902018,5058,5,121,Debit,UPI,164672
902019,5060,5,177,Debit,Card,113076
902020,5027,10,170,Credit,UPI,54125
902021,5041,10,105,Credit,Salary,141981
902022,5030,9,59,Debit,Salary,65975
902023,5079,2,142,Debit,Card,34673
902024,5071,9,257,Credit,Cash,129517
902025,5022,7,152,Debit,Cash,67484
902026,5012,2,125,Debit,IMPS,132451
902027,5055,2,280,Credit,Card,139395
902028,5014,9,143,Debit,Salary,178363
902029,5015,6,242,Credit,NEFT,184551
902030,5034,7,68,Credit,Salary,33175
902031,5011,5,239,Credit,Salary,48236
902032,5086,6,248,Credit,Cash,74482
902033,5050,5,244,Debit,Card,81329
902034,5078,3,363,Credit,NEFT,67127
902035,5013,5,360,Debit,Card,162780
902036,5080,8,65,Debit,ATM,91693
902037,5053,3,287,Credit,UPI,35177
902038,5004,3,91,Credit,Salary,141386
902039,5085,9,47,Credit,UPI,24924
902040,5066,8,344,Debit,Salary,116889
902041,5023,9,251,Debit,NEFT,111344
902042,5049,7,290,Credit,Salary,102881
902043,5063,10,306,Credit,ATM,108892
902044,5075,5,303,Credit,NEFT,43023
902045,5084,9,123,Credit,Cash,136812
902046,5071,7,234,Credit,Cash,98504
902047,5067,7,56,Credit,Card,24954
902048,5051,9,131,Credit,Salary,187691
902049,5026,6,321,Credit,Card,129177
902050,5094,2,286,Credit,Salary,128034
902051,5021,1,175,Credit,Card,5867
902052,5068,1,240,Credit,Cash,117139
902053,5010,4,342,Debit,UPI,115244
902054,5019,7,106,Credit,Salary,78451
902055,5094,5,315,Debit,Cash,45375
902056,5029,3,230,Credit,Card,54215
902057,5055,8,2,Credit,IMPS,182768
902058,5014,4,85,Credit,ATM,83879
902059,5004,5,228,Debit,IMPS,124394
902060,5014,8,148,Credit,NEFT,43433
902061,5009,4,291,Credit,NEFT,133212
902062,5024,9,218,Credit,ATM,147725
902063,5078,8,67,Debit,Card,153075
902064,5077,5,19,Credit,UPI,137908
902065,5038,8,71,Debit,NEFT,2359
902066,5031,7,37,Credit,IMPS,101077
902067,5100,1,176,Debit,Cash,87157
902068,5038,6,72,Debit,Card,47372
902069,5016,9,285,Debit,ATM,9295
902070,5060,2,278,Credit,Card,11093
902071,5025,10,309,Credit,Salary,62736
902072,5076,5,181,Debit,Salary,106998
902073,5008,2,234,Credit,ATM,162838
902074,5022,10,263,Credit,Card,189142
902075,5055,10,165,Credit,IMPS,196538
902076,5065,3,240,Credit,ATM,32000
902077,5096,8,224,Debit,Cash,144008
902078,5053,1,258,Debit,ATM,192637
902079,5058,1,59,Credit,Card,80037
902080,5034,2,157,Debit,Salary,182929
902081,5097,6,321,Credit,UPI,5520
902082,5028,2,89,Debit,NEFT,81580
902083,5085,7,127,Debit,IMPS,62783
902084,5091,4,196,Credit,ATM,66496
902085,5071,3,298,Credit,UPI,16446
902086,5048,6,193,Debit,Salary,174565
902087,5068,7,139,Debit,UPI,57843
902088,5094,7,80,Credit,ATM,111960
902089,5066,7,107,Debit,Card,12893
902090,5079,4,142,Credit,Cash,167976
902091,5027,3,250,Credit,ATM,148392
902092,5013,5,340,Credit,Cash,79689
902093,5042,9,330,Debit,Salary,174341
902094,5099,10,84,Debit,NEFT,108279
902095,5021,3,126,Debit,Card,81458
902096,5007,1,63,Debit,ATM,164885
902097,5048,8,272,Debit,Card,101454
902098,5032,1,264,Debit,NEFT,9574
902099,5025,3,72,Debit,UPI,27194
902100,5042,9,72,Debit,ATM,166180
902101,5061,6,254,Credit,ATM,53745
902102,5078,1,327,Debit,Cash,42380
902103,5091,3,148,Credit,IMPS,133421
902104,5009,1,362,Credit,IMPS,142418
902105,5065,9,318,Debit,UPI,21313
902106,5002,3,220,Debit,Cash,187771
902107,5087,4,186,Debit,ATM,96650
902108,5091,4,262,Credit,UPI,97838
902109,5056,6,221,Credit,IMPS,94552
902110,5065,10,317,Debit,UPI,134916
902111,5076,9,349,Credit,Card,146545
902112,5067,2,174,Debit,Salary,14500
902113,5049,5,189,Debit,Cash,64235
902114,5030,1,295,Credit,Salary,79745
902115,5040,9,206,Debit,NEFT,55453
902116,5010,6,342,Debit,Salary,166499
902117,5012,8,330,Credit,Cash,91843
902118,5045,6,188,Credit,Cash,94747
902119,5021,1,32,Credit,UPI,184332
902120,5019,8,25,Credit,IMPS,91019
902121,5014,1,171,Credit,Card,40792
902122,5016,2,242,Credit,NEFT,90360
902123,5019,1,298,Debit,Card,52547
902124,5003,9,12,Credit,NEFT,152296
902125,5091,4,285,Credit,Cash,167677
902126,5015,8,184,Debit,UPI,61824
902127,5043,4,342,Debit,Card,94262
902128,5004,1,340,Credit,Salary,101333
902129,5004,4,166,Debit,IMPS,105880
902130,5097,7,137,Debit,NEFT,19228
902131,5018,3,286,Credit,NEFT,195598
902132,5048,6,164,Credit,Cash,9184
902133,5079,8,60,Credit,IMPS,69795
902134,5088,1,184,Credit,IMPS,173190
902135,5019,8,117,Debit,UPI,189766
902136,5076,7,36,Debit,NEFT,167030
902137,5092,9,257,Debit,ATM,50133
902138,5037,1,160,Debit,Cash,167160
902139,5057,2,308,Credit,NEFT,101514
902140,5056,2,31,Credit,Salary,92569
902141,5051,3,103,Debit,ATM,110633
902142,5090,3,306,Debit,Cash,173386
902143,5078,7,306,Debit,Salary,192521
902144,5098,1,327,Credit,Cash,131779
902145,5075,10,246,Debit,Cash,37802
902146,5014,4,323,Debit,NEFT,137829
902147,5057,3,26,Credit,ATM,134440
902148,5066,1,193,Debit,Salary,29923
902149,5097,7,325,Debit,Card,96593
902150,5061,3,216,Credit,Salary,121163
902151,5038,5,182,Credit,ATM,198096
902152,5018,6,263,Debit,Card,21546
902153,5042,9,345,Credit,ATM,177363
902154,5048,4,242,Credit,IMPS,99518
902155,5097,5,318,Debit,NEFT,76745
902156,5080,10,346,Credit,NEFT,47319
902157,5070,10,360,Debit,ATM,55841
902158,5008,10,162,Credit,IMPS,137078
902159,5084,7,163,Debit,IMPS,57549
902160,5045,5,280,Debit,Cash,106438
902161,5007,2,108,Credit,ATM,116036
902162,5030,9,274,Credit,NEFT,85217
902163,5017,1,120,Credit,IMPS,30007
902164,5070,1,95,Debit,NEFT,154243
902165,5023,4,110,Credit,Cash,9336
902166,5081,9,297,Debit,NEFT,92786
902167,5097,7,35,Credit,Cash,55939
902168,5019,5,286,Debit,Card,87221
902169,5086,2,37,Credit,Salary,51760
902170,5053,2,357,Debit,NEFT,73132
902171,5066,3,314,Credit,ATM,28127
902172,5083,5,43,Debit,UPI,168612
902173,5041,5,147,Debit,Cash,145006
902174,5021,8,9,Credit,Cash,107618
902175,5005,8,224,Debit,Card,15057
902176,5050,1,46,Debit,ATM,171119
902177,5081,3,140,Debit,Salary,138143
902178,5052,6,74,Credit,Cash,131463
902179,5022,10,96,Debit,Cash,130754
902180,5035,4,14,Debit,Card,188070
902181,5071,4,126,Debit,Cash,157391
902182,5017,5,252,Credit,NEFT,56137
902183,5077,5,365,Debit,ATM,125502
902184,5029,9,333,Credit,Salary,48043
902185,5097,8,145,Credit,UPI,55337
902186,5031,7,351,Debit,IMPS,102276
902187,5020,1,31,Credit,Cash,25956
902188,5033,2,316,Debit,Cash,150901
902189,5094,4,120,Debit,UPI,86320
902190,5015,3,18,Credit,NEFT,2127
902191,5051,7,348,Debit,IMPS,168546
902192,5071,1,30,Credit,UPI,81622
902193,5086,6,143,Debit,Salary,27210
902194,5036,6,266,Debit,NEFT,140295
902195,5091,1,199,Credit,UPI,42774
902196,5007,1,322,Debit,NEFT,81036
902197,5079,5,200,Credit,NEFT,148863
902198,5045,3,131,Debit,NEFT,19033
902199,5022,4,7,Debit,ATM,69755
902200,5066,9,333,Debit,Salary,126221
902201,5007,6,242,Credit,Cash,11947
902202,5017,4,187,Debit,Cash,129298
902203,5082,4,248,Debit,NEFT,151271
902204,5036,2,13,Credit,ATM,54248
902205,5015,3,269,Credit,Cash,88312
902206,5012,10,185,Credit,IMPS,196617
902207,5071,8,328,Debit,Cash,158518
902208,5015,6,321,Debit,Salary,46638
902209,5098,2,34,Debit,Card,19678
902210,5076,9,227,Debit,NEFT,124974
902211,5099,3,186,Debit,IMPS,190624
902212,5095,10,83,Credit,UPI,143057
902213,5059,1,252,Credit,ATM,27534
902214,5012,5,87,Credit,Cash,48101
902215,5015,4,347,Credit,UPI,148264
902216,5074,4,76,Debit,Salary,185189
902217,5043,9,169,Credit,ATM,129544
902218,5009,5,330,Credit,ATM,65333
902219,5024,10,178,Debit,NEFT,4471
902220,5005,3,288,Debit,Salary,4608
902221,5074,10,293,Credit,Salary,57599
902222,5007,9,360,Credit,ATM,187355
902223,5070,9,12,Debit,Salary,72528
902224,5059,5,38,Debit,Card,153057
902225,5048,6,187,Debit,ATM,143073
902226,5034,2,111,Debit,Salary,104247
902227,5033,6,360,Credit,Card,107289
902228,5010,10,24,Credit,ATM,84953
902229,5013,3,335,Debit,Cash,184325
902230,5065,3,130,Credit,IMPS,157979
902231,5060,3,252,Credit,Cash,58855
902232,5087,5,124,Credit,ATM,96993
902233,5004,10,152,Debit,Card,112426
902234,5078,5,148,Credit,Cash,133478
902235,5087,9,131,Credit,Cash,61331
902236,5099,4,270,Credit,Cash,85385
902237,5063,1,98,Credit,NEFT,150995
902238,5068,3,98,Credit,Card,88630
902239,5014,1,243,Debit,IMPS,83288
902240,5045,9,68,Debit,NEFT,2999
902241,5093,8,194,Debit,Salary,172183
902242,5041,9,92,Credit,Salary,122448
902243,5040,2,84,Debit,Card,36924
902244,5047,10,285,Debit,Salary,182170
902245,5092,7,64,Credit,NEFT,41664
902246,5060,3,277,Credit,Cash,159567
902247,5097,10,258,Credit,IMPS,197566
902248,5047,6,130,Debit,IMPS,97930
902249,5064,10,311,Credit,Salary,77406
902250,5020,1,104,Debit,Card,188202
902251,5038,3,25,Debit,ATM,172301
902252,5041,6,143,Debit,IMPS,88223
902253,5028,3,360,Credit,UPI,98852
902254,5053,1,357,Debit,Cash,82220
902255,5089,9,87,Credit,Card,93087
902256,5071,1,245,Debit,Salary,169530
902257,5092,6,255,Debit,Salary,144860
902258,5097,9,14,Debit,ATM,164297
902259,5075,9,162,Credit,Card,182520
902260,5089,5,281,Credit,Salary,88534
902261,5079,8,143,Credit,Card,43965
902262,5069,4,154,Credit,Cash,191292
902263,5007,6,301,Credit,Salary,171568
902264,5056,2,146,Credit,UPI,187251
902265,5015,9,54,Credit,Card,101847
902266,5030,8,174,Credit,IMPS,72873
902267,5048,3,230,Credit,ATM,28308
902268,5038,9,261,Debit,ATM,177362
902269,5017,3,258,Debit,Cash,396
902270,5083,5,37,Debit,UPI,21536
902271,5013,7,220,Credit,IMPS,134253
902272,5054,8,82,Debit,ATM,119280
902273,5096,2,112,Debit,UPI,199805
902274,5087,10,273,Debit,Card,147877
902275,5085,2,43,Debit,IMPS,173483
902276,5020,7,60,Credit,NEFT,24670
902277,5016,5,179,Debit,Salary,147114
902278,5077,9,320,Credit,Cash,5916
902279,5091,8,242,Credit,Salary,121542
902280,5076,6,112,Debit,NEFT,85689
902281,5015,2,255,Credit,ATM,111660
902282,5041,4,116,Debit,NEFT,28084
902283,5008,10,173,Debit,NEFT,19143
902284,5083,10,65,Debit,UPI,14226
902285,5074,4,216,Debit,IMPS,20223
902286,5036,5,147,Debit,IMPS,96741
902287,5055,6,305,Debit,UPI,195562
902288,5094,9,296,Credit,NEFT,32234
902289,5012,6,96,Debit,ATM,126282
902290,5047,7,94,Credit,ATM,90382
902291,5075,5,112,Credit,Cash,132993
902292,5045,7,317,Credit,Salary,148960
902293,5049,9,190,Debit,NEFT,110936
902294,5075,2,61,Credit,UPI,91181
902295,5019,2,130,Debit,UPI,156222
902296,5001,9,28,Debit,ATM,179279
902297,5060,10,352,Credit,Card,165018
902298,5020,3,53,Credit,Card,172481
902299,5016,9,296,Debit,Cash,90739
902300,5047,5,185,Credit,UPI,48779
902301,5070,9,30,Debit,Salary,30015
902302,5035,10,276,Credit,IMPS,164748
902303,5026,10,272,Debit,NEFT,50981
902304,5004,2,8,Debit,UPI,140435
902305,5050,8,254,Debit,IMPS,34783
902306,5014,6,297,Credit,UPI,139288
902307,5015,10,130,Credit,Salary,194727
902308,5021,6,194,Debit,Card,142290
902309,5023,8,93,Debit,Salary,151596
902310,5037,3,121,Credit,IMPS,106192
902311,5013,5,320,Credit,Cash,77937
902312,5031,10,235,Debit,IMPS,131377
902313,5065,2,83,Credit,Salary,195777
902314,5005,4,311,Debit,IMPS,42471
902315,5081,9,171,Debit,Card,49178
902316,5086,8,252,Credit,Salary,37851
902317,5008,3,293,Debit,Salary,81812
902318,5074,10,228,Debit,ATM,45822
902319,5047,9,234,Debit,Card,128414
902320,5042,10,202,Debit,ATM,58278
902321,5094,2,96,Debit,UPI,33649
902322,5055,2,82,Debit,UPI,160699
902323,5030,9,126,Credit,NEFT,84349
902324,5027,10,87,Credit,ATM,153717
902325,5027,7,170,Credit,Card,161124
902326,5037,3,86,Debit,Salary,162347
902327,5023,3,349,Debit,Cash,26746
902328,5019,8,336,Debit,NEFT,92496
902329,5074,9,351,Credit,Card,168812
902330,5065,4,274,Credit,UPI,124143
902331,5015,6,294,Debit,IMPS,109723
902332,5018,8,260,Credit,Cash,124559
902333,5079,5,102,Credit,Card,149994
902334,5029,9,131,Credit,Cash,142792
902335,5074,3,291,Debit,IMPS,133981
902336,5064,10,308,Debit,NEFT,82259
902337,5065,5,146,Debit,UPI,174637
902338,5093,5,48,Debit,IMPS,162054
902339,5032,1,28,Debit,IMPS,84763
902340,5088,4,138,Debit,Cash,68832
902341,5082,2,192,Credit,UPI,106131
902342,5045,4,32,Credit,Card,4393
902343,5027,3,22,Debit,ATM,24186
902344,5070,6,299,Credit,UPI,189762
902345,5021,9,289,Debit,ATM,181736
902346,5006,5,36,Debit,UPI,7954
902347,5035,9,215,Credit,IMPS,23341
902348,5089,6,247,Debit,NEFT,91130
902349,5012,2,254,Debit,Card,134326
902350,5052,4,308,Credit,Cash,49305
902351,5069,8,111,Debit,Cash,117988
902352,5036,6,187,Credit,NEFT,180474
902353,5028,6,142,Credit,Card,72121
902354,5084,4,224,Debit,Salary,159047
902355,5085,2,147,Debit,IMPS,70635
902356,5054,5,214,Debit,Card,134935
902357,5060,9,283,Debit,ATM,101173
902358,5058,4,36,Debit,Card,27951
902359,5008,10,228,Credit,ATM,128772
902360,5032,6,353,Debit,ATM,74009
902361,5021,5,256,Credit,Cash,128905
902362,5002,3,247,Credit,UPI,183373
902363,5026,6,339,Debit,Card,1289
902364,5095,2,297,Credit,NEFT,162574
902365,5064,9,35,Credit,Salary,107061
902366,5044,10,176,Credit,ATM,166039
902367,5020,5,110,Credit,NEFT,157792
902368,5027,4,60,Credit,IMPS,86279
902369,5011,4,64,Credit,UPI,103492
902370,5005,10,358,Debit,UPI,43410
902371,5069,7,62,Credit,IMPS,108204
902372,5049,1,334,Credit,Cash,89379
902373,5028,6,186,Credit,NEFT,65523
902374,5064,5,111,Credit,NEFT,121988
902375,5027,10,334,Debit,NEFT,107252
902376,5091,9,56,Credit,UPI,113306
902377,5023,1,364,Debit,ATM,151961
902378,5039,3,52,Credit,Salary,182927
902379,5076,5,228,Debit,ATM,117319
902380,5093,3,337,Credit,ATM,19764
902381,5052,9,239,Debit,NEFT,75062
902382,5071,2,121,Credit,Cash,121769
902383,5026,3,332,Debit,NEFT,55306
902384,5039,3,181,Credit,NEFT,161148
902385,5093,4,307,Debit,ATM,158616
902386,5028,7,8,Debit,IMPS,38809
902387,5024,3,310,Debit,Card,77906
902388,5031,6,234,Debit,Salary,29334
902389,5008,9,183,Credit,Card,113880
902390,5042,7,328,Credit,Salary,180508
902391,5004,6,28,Debit,Cash,149655
902392,5082,4,346,Debit,NEFT,68642
902393,5026,9,196,Credit,NEFT,137287
902394,5025,1,217,Credit,Card,78684
902395,5050,6,335,Debit,Salary,112486
902396,5098,5,216,Credit,Salary,27117
902397,5014,5,32,Credit,Salary,122665
902398,5064,7,212,Credit,UPI,140879
902399,5080,1,358,Credit,NEFT,33348
902400,5017,8,291,Debit,ATM,186604
902401,5071,5,237,Credit,NEFT,52542
902402,5038,4,154,Debit,UPI,131858
902403,5089,8,203,Debit,ATM,136107
902404,5094,5,122,Debit,Cash,115948
902405,5067,3,128,Debit,Card,74772
902406,5019,10,47,Credit,IMPS,99111
902407,5034,9,331,Debit,Cash,91988
902408,5073,2,364,Credit,Cash,29494
902409,5083,1,182,Debit,NEFT,37833
902410,5086,7,294,Credit,UPI,29431
902411,5035,5,113,Debit,Cash,151842
902412,5061,2,260,Credit,Salary,55630
902413,5029,2,210,Debit,Cash,128542
902414,5085,2,333,Debit,NEFT,124622
902415,5099,1,164,Debit,NEFT,125803
902416,5036,2,162,Debit,Card,58539
902417,5005,8,221,Credit,Salary,42888
902418,5020,6,225,Debit,IMPS,143506
902419,5035,7,114,Credit,UPI,11294
902420,5037,10,293,Credit,UPI,160465
902421,5064,5,365,Debit,Card,183439
902422,5015,8,11,Credit,UPI,28073
902423,5038,6,45,Credit,UPI,106008
902424,5036,7,243,Credit,NEFT,60698
902425,5089,9,124,Credit,Cash,166495
902426,5015,6,174,Debit,UPI,162412
902427,5020,7,126,Credit,IMPS,43353
902428,5033,8,208,Debit,UPI,134447
902429,5051,9,117,Credit,Salary,64822
902430,5056,5,60,Debit,Cash,167805
902431,5093,5,106,Credit,UPI,199215
902432,5044,2,160,Debit,UPI,184174
902433,5026,3,238,Credit,Salary,37845
902434,5019,7,328,Debit,IMPS,5541
902435,5048,8,268,Debit,Cash,127465
902436,5094,3,35,Debit,Card,123706
902437,5050,5,355,Credit,Card,125782
902438,5070,6,139,Credit,IMPS,138109
902439,5037,3,211,Credit,ATM,159055
902440,5096,9,70,Credit,Cash,143845
902441,5080,4,304,Debit,Salary,813
902442,5100,8,96,Credit,UPI,48681
902443,5002,10,12,Debit,NEFT,62729
902444,5059,10,112,Debit,Cash,14949
902445,5073,7,312,Credit,IMPS,27873
902446,5079,4,85,Debit,NEFT,150985
902447,5045,8,247,Debit,Card,42886
902448,5026,3,44,Credit,NEFT,142843
902449,5040,10,275,Debit,IMPS,198805
902450,5041,1,321,Credit,Card,80507
902451,5086,1,352,Credit,ATM,73733
902452,5068,7,315,Credit,Salary,76865
902453,5070,7,236,Debit,UPI,137714
902454,5013,7,66,Credit,Cash,144328
902455,5082,2,238,Credit,UPI,4562
902456,5039,9,44,Credit,Card,7437
902457,5069,4,340,Debit,Salary,156754
902458,5001,6,60,Debit,UPI,55308
902459,5089,9,265,Credit,Card,20411
902460,5021,6,292,Debit,IMPS,138939
902461,5071,5,310,Debit,UPI,109497
902462,5015,10,105,Credit,ATM,48398
902463,5022,1,197,Credit,Cash,153093
902464,5016,9,308,Credit,Card,123833
902465,5020,10,119,Debit,NEFT,166805
902466,5061,3,142,Debit,Card,146833
902467,5100,8,205,Debit,ATM,79488
902468,5031,7,287,Credit,IMPS,53862
902469,5079,9,299,Credit,ATM,155480
902470,5023,1,232,Credit,Card,183648
902471,5072,4,10,Debit,Card,112278
902472,5038,7,188,Credit,Salary,176866
902473,5027,10,362,Debit,UPI,25751
902474,5072,4,133,Debit,Salary,27111
902475,5020,7,198,Credit,NEFT,44919
902476,5099,4,192,Credit,IMPS,8468
902477,5064,7,316,Credit,NEFT,96161
902478,5081,7,160,Debit,Salary,21085
902479,5068,4,201,Debit,Card,21724
902480,5022,1,161,Credit,IMPS,120473
902481,5047,5,317,Debit,IMPS,156399
902482,5083,5,11,Debit,UPI,8861
902483,5017,9,182,Debit,ATM,47188
902484,5032,10,148,Credit,IMPS,40331
902485,5079,3,150,Debit,Cash,76151
902486,5006,2,104,Credit,ATM,64455
902487,5060,2,132,Debit,Card,21037
902488,5083,8,34,Debit,NEFT,29147
902489,5060,8,59,Credit,ATM,167029
902490,5077,6,192,Debit,UPI,138123
902491,5037,7,201,Debit,Cash,164135
902492,5045,3,181,Debit,Cash,178516
902493,5085,10,65,Debit,Card,73565
902494,5092,4,217,Credit,NEFT,33971
902495,5052,7,226,Credit,UPI,157283
902496,5074,1,159,Debit,Cash,160512
902497,5094,7,224,Credit,NEFT,12796
902498,5080,7,324,Credit,Salary,140156
902499,5046,1,80,Debit,Card,116812
902500,5060,7,55,Debit,Card,90273
902501,5087,1,8,Credit,NEFT,42255
902502,5018,4,363,Debit,Cash,114827
902503,5013,3,313,Debit,ATM,9303
902504,5094,9,84,Credit,ATM,142365
902505,5036,7,328,Debit,ATM,198013
902506,5058,6,311,Debit,IMPS,145005
902507,5007,6,70,Debit,Salary,116954
902508,5061,3,365,Credit,Salary,118615
902509,5060,1,358,Credit,UPI,160691
902510,5006,6,199,Debit,IMPS,35866
902511,5063,9,137,Credit,ATM,43200
902512,5042,8,96,Debit,UPI,190996
902513,5098,8,20,Debit,Card,131433
902514,5052,2,156,Credit,Salary,198562
902515,5010,2,91,Credit,Salary,91185
902516,5078,3,229,Debit,ATM,132072
902517,5018,7,310,Debit,IMPS,81029
902518,5038,7,271,Credit,NEFT,26540
902519,5054,10,230,Debit,ATM,69494
902520,5084,7,101,Debit,Salary,104326
902521,5026,7,39,Credit,UPI,181622
902522,5042,3,193,Debit,Card,155791
902523,5053,8,239,Debit,Salary,44359
902524,5073,8,235,Debit,Card,94868
902525,5013,8,196,Credit,NEFT,86403
902526,5068,3,196,Debit,ATM,129072
902527,5025,6,28,Credit,UPI,105791
902528,5013,2,164,Debit,Salary,193266
902529,5064,9,101,Credit,IMPS,67886
902530,5041,6,148,Credit,ATM,18402
902531,5003,7,255,Credit,IMPS,9265
902532,5033,10,193,Credit,Cash,105960
902533,5016,7,189,Debit,ATM,23793
902534,5016,7,27,Debit,UPI,6334
902535,5053,4,104,Credit,NEFT,189636
902536,5005,10,244,Credit,UPI,157324
902537,5096,8,206,Debit,UPI,66141
902538,5038,6,178,Credit,NEFT,77327
902539,5100,8,203,Debit,ATM,88248
902540,5034,1,353,Debit,IMPS,161232
902541,5015,5,106,Credit,Cash,28239
902542,5048,8,81,Debit,IMPS,23773
902543,5072,1,5,Credit,Cash,118312
902544,5025,2,94,Debit,UPI,179265
902545,5030,3,165,Debit,Cash,140764
902546,5027,5,5,Credit,Card,177198
902547,5003,6,289,Debit,Salary,68098
902548,5055,10,216,Debit,ATM,14141
902549,5055,2,305,Credit,NEFT,157471
902550,5078,9,107,Debit,UPI,20889
902551,5086,10,151,Debit,NEFT,7131
902552,5067,9,350,Credit,Salary,12982
902553,5036,9,195,Debit,UPI,188035
902554,5013,7,28,Debit,Card,151798
902555,5012,9,337,Credit,NEFT,68785
902556,5036,10,136,Credit,IMPS,151671
902557,5079,3,166,Debit,NEFT,32988
902558,5044,8,278,Debit,NEFT,13838
902559,5099,2,150,Debit,ATM,152264
902560,5047,5,359,Credit,NEFT,88630
902561,5084,6,22,Debit,IMPS,170245
902562,5062,6,215,Debit,NEFT,66679
902563,5027,5,243,Debit,NEFT,75375
902564,5077,4,197,Debit,Cash,68147
902565,5028,1,177,Credit,ATM,153255
902566,5039,9,39,Debit,Card,59502
902567,5058,2,351,Credit,Salary,59671
902568,5068,1,266,Credit,UPI,99649
902569,5016,3,119,Debit,Card,198843
902570,5082,1,143,Debit,ATM,176776
902571,5042,6,168,Debit,ATM,156324
902572,5072,7,352,Debit,NEFT,17825
902573,5032,3,294,Debit,NEFT,198480
902574,5080,3,22,Credit,Salary,100532
902575,5093,8,203,Debit,ATM,51283
902576,5037,7,211,Credit,ATM,81430
902577,5021,4,280,Debit,ATM,151799
902578,5097,9,341,Debit,Cash,20545
902579,5058,7,187,Credit,Salary,78177
902580,5046,1,273,Debit,UPI,188950
902581,5026,2,221,Credit,ATM,177974
902582,5056,2,291,Debit,Salary,148742
902583,5058,7,365,Credit,IMPS,168719
902584,5041,8,327,Credit,Salary,22472
902585,5062,3,46,Debit,UPI,140042
902586,5089,7,261,Debit,Salary,146193
902587,5057,5,266,Debit,Card,93254
902588,5037,5,304,Credit,NEFT,155777
902589,5068,9,83,Debit,NEFT,19317
902590,5098,8,242,Debit,UPI,147231
902591,5025,4,362,Debit,UPI,9062
902592,5079,8,43,Credit,NEFT,17089
902593,5011,7,348,Credit,UPI,97402
902594,5067,6,229,Debit,ATM,93926
902595,5046,6,136,Debit,Card,10452
902596,5049,10,217,Debit,Cash,135939
902597,5041,7,48,Debit,Cash,93667
902598,5094,8,200,Credit,Cash,187203
902599,5055,5,103,Debit,Card,104842
902600,5042,1,112,Debit,ATM,479
902601,5055,3,164,Debit,IMPS,31704
902602,5005,3,40,Debit,Card,114006
902603,5086,7,86,Credit,Card,23804
902604,5031,5,89,Debit,Salary,181205
902605,5034,3,170,Credit,ATM,2897
902606,5073,6,158,Debit,Card,94782
902607,5093,1,243,Credit,NEFT,162028
902608,5062,7,218,Credit,ATM,44958
902609,5096,1,132,Debit,IMPS,59847
902610,5064,7,206,Credit,ATM,56549
902611,5040,8,284,Credit,Salary,196595
902612,5010,6,146,Credit,NEFT,58042
902613,5065,9,247,Credit,Salary,149879
902614,5094,7,242,Credit,Card,197813
902615,5089,3,213,Debit,Card,44282
902616,5055,6,68,Credit,IMPS,186157
902617,5093,7,286,Debit,Cash,68059
902618,5098,7,194,Debit,IMPS,150403
902619,5039,3,228,Debit,Card,149751
902620,5021,10,210,Credit,Salary,109795
902621,5026,3,185,Debit,Salary,134529
902622,5044,1,233,Debit,Cash,176302
902623,5017,1,19,Credit,Cash,45218
902624,5003,4,46,Debit,UPI,72715
902625,5091,5,127,Credit,IMPS,187460
902626,5026,3,114,Credit,NEFT,133105
902627,5034,10,305,Debit,Cash,129329
902628,5010,10,334,Debit,Card,163635
902629,5027,8,258,Credit,Card,126976
902630,5010,10,320,Debit,NEFT,153086
902631,5097,4,138,Credit,Cash,110739
902632,5021,9,332,Debit,ATM,30601
902633,5098,1,147,Credit,Card,114964
902634,5056,3,182,Credit,IMPS,55951
902635,5094,2,217,Debit,Cash,132972
902636,5076,5,57,Debit,Cash,105296
902637,5055,4,335,Debit,NEFT,73108
902638,5099,10,12,Credit,ATM,130987
902639,5092,1,37,Credit,Card,174684
902640,5057,7,172,Debit,ATM,139634
902641,5028,8,362,Credit,IMPS,107653
